pair,amount,volume,side,timestamp,user_id
USDTNGN,4208.6,2.5,sell,2024-12-01T16:17:07.328569Z,531-1511-1521-1561-199
USDTNGN,4987.41,2.86,buy,2024-11-30T19:00:00.469984Z,501-1971-1521-1561-157
USDTNGN,50566.2,30,sell,2024-12-03T01:09:34.291247Z,971-11021-1521-1971-1101
USDTNGN,82423.88,49,sell,2024-11-30T05:54:11.411688Z,971-11021-1521-1971-1101
USDTNGN,390004.99,247.8,sell,2024-12-05T18:04:41.138423Z,501-1521-1521-1981-1102
USDTNGN,999998.27,632.31,sell,2024-12-09T12:26:15.968648Z,501-1521-1521-1981-1102
USDTNGN,24923.1,15,sell,2024-12-11T07:29:36.083649Z,491-1541-1521-1571-1100
USDTNGN,15897.72,9.44,sell,2024-11-30T19:35:24.966645Z,1001-1501-1521-1561-1101
USDTNGN,22996.65,15,sell,2025-03-11T17:41:13.453363Z,551-11021-1521-1561-157
USDTNGN,4995.58,2.98,sell,2024-12-03T17:59:20.271771Z,521-1571-1521-1971-1100
USDTNGN,9994.52,6.06,sell,2024-12-11T13:15:26.644247Z,521-1571-1521-1971-1100
USDTNGN,7659.6,5,sell,2025-03-11T14:22:35.813459Z,521-1571-1521-1971-1100
USDTNGN,33773.6,20,sell,2024-11-29T12:12:41.9991Z,521-1571-1521-1971-1100
USDTNGN,7563.1,5,sell,2024-12-07T08:16:45.30143Z,521-1571-1521-1971-1100
USDTNGN,33848,20,sell,2024-11-28T16:22:31.231348Z,561-1531-1521-1571-199
USDTNGN,468912.2,310,sell,2024-12-07T08:09:06.780034Z,561-1531-1521-1571-199
USDTNGN,91182.78,54,sell,2024-11-29T12:13:58.353079Z,561-1531-1521-1571-199
USDTNGN,24264.15,15,sell,2024-12-10T13:31:04.422444Z,501-11001-1521-1981-1100
USDTNGN,4992.02,3.17,sell,2024-12-05T17:51:42.128698Z,1011-1521-1521-1571-1100
USDTNGN,8092.14,4.87,sell,2024-12-11T07:30:52.950154Z,1011-1521-1521-1571-1100
USDTNGN,15836.8,10,sell,2024-12-08T17:52:41.874958Z,1001-1971-1521-1561-151
USDTNGN,44422.2,30,sell,2024-12-06T12:59:15.501917Z,481-11021-1521-1971-1101
USDTNGN,137974.5,90,sell,2025-03-11T17:37:34.716131Z,551-1991-1521-1571-1102
USDTNGN,30295.8,18,sell,2024-12-01T16:26:44.347275Z,551-1541-1521-1571-150
USDTNGN,89732.61,53.15,sell,2024-11-29T11:45:34.045485Z,481-1991-1521-1981-1101
USDTNGN,33244.4,20,sell,2024-12-11T07:50:10.43147Z,481-1991-1521-1981-1101
USDTNGN,109454.15,65,sell,2024-12-01T16:48:52.278799Z,481-1991-1521-1981-1101
USDTNGN,1606039.46,1040.7,sell,2024-12-07T21:35:59.8646Z,521-1981-1521-1971-199
USDTNGN,169164.95,101.24,sell,2024-12-03T18:29:27.439275Z,1021-11011-1521-1981-155
USDTNGN,209829.2,124.21,sell,2024-11-29T12:00:51.394212Z,971-11011-1521-1971-153
USDTNGN,65853.06,39,sell,2024-11-29T11:48:13.601372Z,541-11011-1521-1981-151
USDTNGN,50536.2,30,sell,2024-11-30T05:13:17.584361Z,541-11011-1521-1981-151
USDTNGN,716720.55,455,sell,2024-12-05T17:49:33.243306Z,991-1541-1521-1561-1102
USDTNGN,125320.57,82.85,sell,2024-12-07T07:38:01.002151Z,481-11021-1521-1971-150
USDTNGN,35346.39,22.37,sell,2024-12-09T12:15:30.293174Z,481-11021-1521-1971-150
USDTNGN,245488.78,146,sell,2024-11-30T18:48:54.175253Z,561-1491-1521-1971-199
USDTNGN,211402.33,124.96,sell,2024-11-28T16:14:49.443789Z,561-1491-1521-1971-199
USDTNGN,169948.82,99.88,sell,2024-11-27T21:22:19.853467Z,561-1491-1521-1971-199
USDTNGN,828185.31,499,sell,2024-12-11T11:04:56.218013Z,551-1551-1521-1561-1100
USDTNGN,30989.54,18.39,sell,2024-12-03T02:05:13.744895Z,1001-1991-1521-1561-157
USDTNGN,1011372,600,sell,2024-12-03T01:23:55.086872Z,531-1971-1521-1561-154
USDTNGN,4750.17,3,sell,2024-12-09T12:38:11.665111Z,551-1521-1521-1571-198
USDTNGN,9965.94,6.04,sell,2024-12-11T13:14:40.52539Z,991-1541-1521-1981-151
USDTNGN,136425.9,80.66,sell,2024-11-28T16:12:43.024825Z,571-11011-1521-1561-199
USDTNGN,22772.07,13.5,sell,2024-11-29T11:34:39.45201Z,491-1561-1521-1971-150
USDTNGN,33677.6,20,sell,2024-12-01T16:20:56.817331Z,1021-1551-1521-1971-149
USDTNGN,15838.1,10,sell,2024-12-08T17:50:19.074181Z,1021-1551-1521-1971-149
USDTNGN,61729.2,40,sell,2024-12-07T21:43:58.186816Z,1021-1551-1521-1971-149
USDTNGN,341123.97,230.29,sell,2024-12-06T13:19:23.096022Z,501-1521-1521-1561-150
USDTNGN,322305.52,189.47,sell,2024-11-27T21:28:16.833197Z,571-1991-1521-1571-153
USDTNGN,15318.5,10,sell,2025-03-11T14:28:17.998743Z,481-1531-1521-1971-152
USDTNGN,37065.94,22.96,sell,2024-12-05T04:12:29.410679Z,531-1561-1521-1561-198
USDTNGN,35612.93,22.62,sell,2024-12-05T17:54:46.439782Z,531-1561-1521-1561-198
USDTNGN,136227.84,84,sell,2024-12-04T12:27:07.355628Z,1021-1491-1521-1561-150
USDTNGN,9988.52,6.26,sell,2024-12-09T22:46:32.349978Z,991-1481-1521-1971-156
USDTNGN,409400,250,sell,2024-12-10T20:21:45.711485Z,991-1481-1521-1971-156
USDTNGN,22974.45,15,sell,2025-03-11T14:36:53.608764Z,511-1491-1521-1561-1102
USDTNGN,16884.8,10,sell,2024-11-29T11:47:44.64867Z,541-1491-1521-1561-155
USDTNGN,28858.33,17.12,sell,2024-12-03T01:57:58.595205Z,981-1501-1521-1971-148
USDTNGN,149062.85,100.3,sell,2024-12-06T13:12:46.106866Z,981-1501-1521-1971-148
USDTNGN,6288.94,3.79,sell,2024-12-11T11:05:15.5072Z,481-1491-1521-1571-198
USDTNGN,53985.41,35.69,sell,2024-12-07T07:28:24.489767Z,481-1491-1521-1571-198
USDTNGN,635388.8,388,sell,2024-12-10T20:02:19.797367Z,1011-1481-1521-1981-149
USDTNGN,74321.96,48.16,sell,2024-12-07T21:18:28.547379Z,991-1981-1521-1971-154
USDTNGN,2494140,1500,sell,2024-12-11T07:44:52.084901Z,531-1501-1521-1571-1102
USDTNGN,1037221.91,621.21,sell,2024-12-03T18:34:43.693854Z,571-1491-1521-1571-149
USDTNGN,16775.38,10.02,sell,2024-12-03T18:15:43.261224Z,551-11011-1521-1971-197
USDTNGN,470464.94,319.18,sell,2024-12-06T13:31:01.998058Z,1001-1551-1521-1571-148
USDTNGN,77912.64,48,sell,2024-12-04T12:10:42.998409Z,491-11021-1521-1571-1100
USDTNGN,113312.41,67,sell,2024-11-28T16:11:37.293124Z,491-11021-1521-1571-1100
USDTNGN,9998.42,6.61,sell,2024-12-07T08:01:23.369539Z,971-1491-1521-1971-154
USDTNGN,37249.64,22.12,sell,2024-11-30T04:53:45.51375Z,511-1481-1521-1561-157
USDTNGN,22145.26,13.15,sell,2024-11-30T05:04:53.770427Z,511-1481-1521-1561-157
USDTNGN,136080.8,80,sell,2024-11-27T21:24:35.499023Z,991-1481-1521-1571-1102
USDTNGN,33669.2,20,sell,2024-12-01T16:16:33.95445Z,991-1971-1521-1571-1100
USDTNGN,49846.98,29.99,sell,2024-12-11T07:38:39.923914Z,991-1971-1521-1571-1100
USDTNGN,18168.38,10.84,sell,2024-12-03T18:09:55.993551Z,551-1561-1521-1561-151
USDTNGN,61377.81,39,sell,2024-12-05T18:02:12.316775Z,541-11011-1521-1571-152
USDTNGN,30992.62,19.57,sell,2024-12-08T17:54:45.197954Z,501-1971-1521-1571-151
USDTNGN,65579.73,43,sell,2025-07-18T15:24:36.232456Z,1001-1991-1521-1571-149
USDTNGN,16985.41,10.09,sell,2024-12-01T15:59:41.323911Z,491-11021-1521-1971-156
USDTNGN,20991.88,13,sell,2024-12-05T04:23:53.439623Z,491-11021-1521-1971-156
USDTNGN,19994.33,11.97,sell,2024-12-03T18:28:05.188502Z,491-11021-1521-1971-156
USDTNGN,12995.77,7.72,sell,2024-11-30T19:13:52.956701Z,491-11021-1521-1971-156
USDTNGN,49994.4,29.69,sell,2024-12-03T03:43:53.594222Z,491-11021-1521-1971-156
USDTNGN,265662.88,157.17,sell,2024-11-28T15:58:40.347185Z,991-1971-1521-1981-199
USDTNGN,46285.43,29.32,sell,2024-12-09T12:01:05.293597Z,991-1971-1521-1981-199
USDTNGN,265511.03,157.03,sell,2024-11-28T16:06:58.952909Z,991-1971-1521-1981-199
USDTNGN,376514.9,232.76,sell,2024-12-10T13:31:00.875965Z,991-1971-1521-1981-199
USDTNGN,130215.57,77.93,sell,2024-12-03T18:25:00.08006Z,991-1971-1521-1981-199
USDTNGN,89544.83,53.16,sell,2024-12-02T11:27:54.232146Z,991-1971-1521-1981-199
USDTNGN,70031.78,45.38,sell,2024-12-07T21:26:45.861077Z,991-1971-1521-1981-199
USDTNGN,246378.14,154.41,sell,2024-12-10T00:03:07.032856Z,991-1971-1521-1981-199
USDTNGN,30638.4,20,sell,2025-03-11T14:18:53.412439Z,971-1501-1521-1971-153
USDTNGN,9907.01,5.93,sell,2024-12-03T18:31:46.278139Z,541-11001-1521-1971-152
USDTNGN,39985.09,25.91,sell,2024-12-07T20:50:10.959079Z,1001-1981-1521-1571-1101
USDTNGN,9992.82,6.04,sell,2024-12-11T14:22:44.051057Z,1001-1981-1521-1571-1101
USDTNGN,15616.61,9.27,sell,2024-12-03T02:16:23.933075Z,971-1991-1521-1981-155
USDTNGN,67576.4,40,sell,2024-11-29T11:55:59.663628Z,541-11021-1521-1561-1102
USDTNGN,37045.36,22,sell,2024-12-03T03:41:08.990111Z,541-11021-1521-1981-152
USDTNGN,24988.13,15.83,sell,2024-12-09T12:08:48.558156Z,561-11021-1521-1981-154
USDTNGN,59996.35,36.98,sell,2024-12-04T12:10:18.956713Z,511-1501-1521-1971-1101
USDTNGN,9984.65,5.97,sell,2024-12-03T18:21:35.624902Z,511-1501-1521-1971-1101
USDTNGN,29998.1,17.73,sell,2024-11-28T16:17:13.646098Z,511-1501-1521-1971-1101
USDTNGN,29978.48,18.03,sell,2024-12-11T07:46:04.78563Z,511-1501-1521-1971-1101
USDTNGN,120071.41,74.04,sell,2024-12-04T12:50:02.620464Z,511-1501-1521-1971-1101
USDTNGN,71703.21,46.8,sell,2025-03-11T14:11:15.735595Z,1001-11001-1521-1571-155
USDTNGN,2127561.73,1259.68,sell,2024-11-29T12:05:58.693534Z,501-1521-1521-1571-1100
USDTNGN,748567.02,509.68,sell,2024-12-06T13:37:42.887676Z,501-1521-1521-1571-1100
USDTNGN,10588.34,7,sell,2024-12-07T08:21:23.787736Z,521-1481-1521-1571-154
USDTNGN,4994.68,3.05,sell,2024-12-10T20:10:42.417833Z,981-1561-1521-1561-150
USDTNGN,217363.95,140.85,sell,2024-12-07T20:42:51.075295Z,531-1541-1521-1571-152
USDTNGN,360723.09,229,sell,2024-12-05T17:48:22.050767Z,521-1511-1521-1971-197
USDTNGN,82922.97,49.03,sell,2024-11-28T16:11:47.582818Z,571-11021-1521-1981-155
USDTNGN,16165.2,10,sell,2024-12-04T12:03:51.802752Z,541-1511-1521-1971-153
USDTNGN,247590.8,155.17,sell,2024-12-09T22:38:26.063777Z,501-1541-1521-1571-199
USDTNGN,11193.39,7.4,sell,2024-12-07T08:14:14.231337Z,1011-1511-1521-1571-199
USDTNGN,29575.59,20.14,sell,2024-12-06T13:45:27.911573Z,1011-1511-1521-1571-199
USDTNGN,350428.05,216.66,sell,2024-12-10T13:27:01.356143Z,1011-1981-1521-1981-157
USDTNGN,4946.28,3,sell,2024-12-11T14:48:44.817846Z,531-1571-1521-1561-150
USDTNGN,65471.25,39.98,sell,2024-12-10T20:04:19.374008Z,531-1551-1521-1571-157
USDTNGN,14799.74,8.7,sell,2024-11-27T21:31:45.891166Z,551-11001-1521-1981-1100
USDTNGN,14800.53,8.7,sell,2024-11-27T21:39:22.397319Z,551-11001-1521-1981-1100
USDTNGN,6989.13,4.17,sell,2024-12-03T18:09:07.70121Z,981-11011-1521-1571-150
USDTNGN,33759.8,20,sell,2024-11-29T12:22:28.070396Z,981-11011-1521-1571-150
USDTNGN,9329.88,6.09,sell,2025-03-11T14:16:45.020868Z,981-1551-1521-1561-198
USDTNGN,10130.88,6,sell,2024-11-29T12:15:09.843613Z,991-1561-1521-1981-149
USDTNGN,101081.57,65.5,sell,2024-12-07T21:21:14.028802Z,481-1991-1521-1571-151
USDTNGN,80870.5,50,sell,2024-12-10T13:26:47.037817Z,551-1531-1521-1971-157
USDTNGN,340218,200,sell,2024-11-27T21:31:17.57538Z,491-1531-1521-1981-157
USDTNGN,50733.27,33.54,sell,2024-12-07T07:39:01.558833Z,971-1971-1521-1971-156
USDTNGN,7563.1,5,sell,2024-12-07T07:52:40.559991Z,971-11021-1521-1981-152
USDTNGN,13467.28,8,sell,2024-12-01T16:37:19.80277Z,971-11021-1521-1981-152
USDTNGN,17985.05,11.89,sell,2024-12-07T08:12:19.044586Z,971-11021-1521-1981-152
USDTNGN,4629.69,3,sell,2024-12-07T20:36:22.911361Z,531-1481-1521-1971-197
USDTNGN,8502.6,5,sell,2024-11-27T20:45:43.755268Z,531-1481-1521-1971-197
USDTNGN,42097,25,sell,2024-11-30T19:24:29.882608Z,561-1991-1521-1981-152
USDTNGN,4985.49,3,sell,2024-12-11T07:34:39.516954Z,521-1971-1521-1971-197
USDTNGN,3993.32,2.64,sell,2024-12-07T08:23:58.405443Z,521-1971-1521-1971-197
USDTNGN,4994.68,3.05,sell,2024-12-10T20:22:45.393077Z,521-1971-1521-1971-197
USDTNGN,4362.46,2.95,sell,2024-12-06T13:26:33.991321Z,521-1981-1521-1981-151
USDTNGN,316104,200,sell,2024-12-09T12:21:06.798424Z,991-1521-1521-1571-153
USDTNGN,17019.28,10.11,sell,2024-12-01T16:30:28.534912Z,991-1521-1521-1571-153
USDTNGN,67362,40,sell,2024-11-30T19:31:15.105763Z,991-1521-1521-1571-153
USDTNGN,21446.18,14,sell,2025-03-11T14:26:07.157626Z,481-1531-1521-1561-1100
USDTNGN,305235.63,199.11,sell,2025-03-11T17:39:31.890598Z,971-1531-1521-1561-1102
USDTNGN,175495.02,104.16,sell,2024-11-30T05:14:58.447854Z,991-1971-1521-1561-197
USDTNGN,110871.75,75,sell,2024-12-06T12:48:23.736471Z,1021-1501-1521-1981-149
USDTNGN,294484,200,sell,2024-12-06T13:33:10.284698Z,981-1571-1521-1571-157
USDTNGN,12978,7.77,sell,2024-12-03T18:26:42.913782Z,541-1981-1521-1981-197
USDTNGN,40991.22,25.69,sell,2024-12-09T23:30:43.464266Z,541-1981-1521-1981-197
USDTNGN,50987.56,32.24,sell,2024-12-09T12:26:37.94635Z,541-1981-1521-1981-197
USDTNGN,9997.78,6.38,sell,2024-12-05T18:26:56.397581Z,541-1981-1521-1981-197
USDTNGN,8459.7,5,sell,2024-11-28T16:16:55.556179Z,991-1491-1521-1971-155
USDTNGN,99999.31,66.11,sell,2024-12-07T07:41:59.736994Z,1021-1551-1521-1571-155
USDTNGN,51672.32,32,sell,2024-12-05T04:25:29.795553Z,531-1971-1521-1571-151
USDTNGN,67864.39,40.3,sell,2024-12-03T02:37:39.694988Z,531-1971-1521-1571-151
USDTNGN,43275.72,25.7,sell,2024-12-03T03:21:56.696851Z,531-1971-1521-1571-151
USDTNGN,4990.89,3.15,sell,2024-12-08T17:24:16.118361Z,561-1491-1521-1981-154
USDTNGN,9989.36,6.1,sell,2024-12-10T20:03:56.942761Z,561-1491-1521-1981-154
USDTNGN,3491.86,2.07,sell,2024-12-02T10:59:09.895586Z,981-1981-1521-1571-1101
USDTNGN,3493.39,2.36,sell,2024-12-06T12:56:41.437086Z,981-1981-1521-1571-1101
USDTNGN,402356.92,266,sell,2024-12-07T08:22:36.869193Z,1021-1491-1521-1561-149
USDTNGN,252582,150,sell,2024-12-02T11:39:59.991138Z,481-1501-1521-1571-199
USDTNGN,462969,300,sell,2024-12-07T20:36:52.133118Z,481-1521-1521-1561-155
USDTNGN,9984.7,6.47,sell,2024-12-07T20:40:09.823225Z,531-1571-1521-1981-198
USDTNGN,14989.88,9.22,sell,2024-12-04T12:18:04.131794Z,531-1571-1521-1981-198
USDTNGN,255829.26,151.75,sell,2024-12-03T00:55:27.938023Z,521-1511-1521-1561-148
USDTNGN,260452.94,164.39,sell,2024-12-08T17:26:37.195419Z,561-1971-1521-1571-148
USDTNGN,4851.63,3,sell,2024-12-10T13:22:51.041662Z,481-1971-1521-1561-149
USDTNGN,194235.98,115.29,sell,2024-11-30T05:27:58.939363Z,571-1511-1521-1561-1102
USDTNGN,39823.68,24,sell,2024-12-11T11:05:55.561721Z,981-1541-1521-1981-151
USDTNGN,4987.74,2.95,sell,2024-11-28T16:06:02.65912Z,991-1501-1521-1981-199
USDTNGN,10000,5.93,sell,2024-12-02T11:13:03.625116Z,521-1971-1521-1971-151
USDTNGN,62886.62,40.75,sell,2024-12-07T21:29:00.948071Z,1021-1971-1521-1981-198
USDTNGN,7987.36,5.06,sell,2024-12-09T12:06:03.182343Z,491-11001-1521-1981-152
USDTNGN,12924.48,8,sell,2024-12-05T05:43:19.792028Z,491-11021-1521-1981-197
USDTNGN,534401.33,348.81,sell,2025-03-11T14:12:44.041602Z,1011-1971-1521-1981-199
USDTNGN,271024.91,176.93,sell,2025-03-11T14:28:51.864529Z,1011-1971-1521-1981-199
USDTNGN,44583.6,30,sell,2024-12-06T13:10:52.14644Z,521-11021-1521-1571-151
USDTNGN,4988.19,2.98,buy,2024-12-05T05:57:10.026089Z,991-11011-1521-1981-156
USDTNGN,330892,200,sell,2024-12-11T14:22:33.815858Z,1021-1541-1521-1981-1101
USDTNGN,154088.72,91.55,sell,2024-12-01T16:03:22.949875Z,531-1521-1521-1561-152
USDTNGN,240182.09,141.13,sell,2024-11-27T21:20:06.48453Z,531-1521-1521-1561-152
USDTNGN,95003.4,60,sell,2024-12-09T12:40:09.457632Z,991-11021-1521-1971-154
USDTNGN,49996.7,28.68,buy,2024-11-30T18:45:44.737896Z,991-1481-1521-1971-156
USDTNGN,29311.98,16.79,buy,2024-12-03T03:12:49.60508Z,991-1481-1521-1971-156
USDTNGN,14526.5,8.98,sell,2024-12-04T12:41:39.074327Z,1011-1501-1521-1971-157
USDTNGN,49988.06,30.12,buy,2024-12-09T23:02:52.728313Z,481-1511-1521-1571-149
USDTNGN,19995.53,11.97,sell,2024-12-03T18:32:15.361986Z,491-1501-1521-1561-157
USDTNGN,9985.41,5.93,sell,2024-12-02T11:40:31.032237Z,491-1501-1521-1561-157
USDTNGN,21997.7,14.88,sell,2024-12-06T12:48:39.096155Z,531-11011-1521-1971-150
USDTNGN,31589.3,19.29,sell,2024-12-10T19:51:54.240841Z,541-11021-1521-1561-149
USDTNGN,9999.86,6.18,sell,2024-12-10T13:33:45.151427Z,541-11021-1521-1561-149
USDTNGN,31188.68,20.21,sell,2024-12-07T21:08:02.161834Z,541-11021-1521-1561-149
USDTNGN,199993.76,125.34,sell,2024-12-09T23:31:31.242445Z,541-11021-1521-1561-149
USDTNGN,99181.12,58.9,sell,2024-12-02T11:34:15.792863Z,541-11021-1521-1561-149
USDTNGN,34991.73,21.93,sell,2024-12-09T23:53:32.820454Z,541-11021-1521-1561-149
USDTNGN,29995.75,17.76,sell,2024-11-29T11:50:33.500062Z,481-11001-1521-1971-1102
USDTNGN,84169.5,50,sell,2024-12-01T16:37:33.95623Z,481-11001-1521-1971-1102
USDTNGN,39989.37,23.81,sell,2024-11-30T06:18:39.650393Z,481-11001-1521-1971-1102
USDTNGN,209339.91,129,sell,2024-12-04T12:25:35.480127Z,541-1511-1521-1981-150
USDTNGN,9986.83,6.34,sell,2024-12-05T17:49:17.38207Z,491-1991-1521-1981-199
USDTNGN,29986.09,18.57,sell,2024-12-05T04:37:01.735081Z,491-1991-1521-1981-199
USDTNGN,5993.62,3.66,sell,2024-12-10T19:56:04.617193Z,551-1991-1521-1561-154
USDTNGN,21823.21,12.96,sell,2024-12-02T11:44:26.736346Z,491-1551-1521-1971-152
USDTNGN,81017.77,50.07,sell,2024-12-04T12:46:30.712986Z,491-1551-1521-1971-152
USDTNGN,84331,50,sell,2024-11-29T11:28:24.952067Z,981-1481-1521-1971-152
USDTNGN,84342,50,sell,2024-11-29T11:27:55.898886Z,981-1481-1521-1971-152
USDTNGN,46228.7,31.22,sell,2024-12-06T12:59:09.855914Z,561-1561-1521-1981-1102
USDTNGN,32158.16,18.91,sell,2024-11-27T20:39:21.908262Z,511-1521-1521-1571-151
USDTNGN,52052.14,33.95,sell,2025-03-11T17:43:10.521485Z,1001-11011-1521-1981-156
USDTNGN,33673,20,sell,2024-11-30T04:56:04.446884Z,531-1561-1521-1571-154
USDTNGN,293592.24,184,sell,2024-12-09T22:50:07.499573Z,991-1501-1521-1571-1100
USDTNGN,3880481.5,2450,sell,2024-12-08T17:44:26.937116Z,1011-1971-1521-1571-149
USDTNGN,331648,200,sell,2024-12-11T11:12:53.101786Z,531-1481-1521-1561-1102
USDTNGN,49746.9,30,sell,2024-12-11T11:13:21.475165Z,531-1481-1521-1561-1102
USDTNGN,15989.03,9.52,sell,2024-11-30T06:25:29.328571Z,481-1551-1521-1971-1100
USDTNGN,16834.1,10,sell,2024-12-01T16:33:48.482815Z,1011-1481-1521-1971-148
USDTNGN,6744.12,4,sell,2024-12-02T11:15:21.578702Z,971-1501-1521-1981-157
USDTNGN,3572.54,2.1,sell,2024-11-27T21:37:16.664383Z,971-1501-1521-1981-157
USDTNGN,9983.1,5.93,sell,2024-12-01T16:41:18.304686Z,551-1561-1521-1981-1101
USDTNGN,48538.47,30.01,sell,2024-12-10T13:15:08.638755Z,991-1491-1521-1971-152
USDTNGN,1348000,854.07,buy,2025-03-11T17:37:04.857168Z,511-1971-1521-1971-154
USDTNGN,32608.7,19.45,sell,2024-12-03T18:03:56.748353Z,501-1981-1521-1561-199
USDTNGN,3587.05,2.14,sell,2024-12-03T17:57:10.284376Z,981-1981-1521-1981-198
USDTNGN,9985.41,5.93,sell,2024-11-30T19:24:17.212604Z,981-1981-1521-1981-198
USDTNGN,49994.4,29.69,sell,2024-12-01T16:20:56.264735Z,1011-1521-1521-1981-149
USDTNGN,8680.99,5.13,sell,2024-11-28T16:18:58.862352Z,501-11011-1521-1981-199
USDTNGN,89998.16,53.52,sell,2024-11-30T18:53:10.92936Z,1001-1561-1521-1971-154
USDTNGN,16834.5,10,sell,2024-12-01T15:56:41.307906Z,551-1981-1521-1561-197
USDTNGN,25251.15,15,sell,2024-12-01T16:32:19.526115Z,551-1981-1521-1561-197
USDTNGN,10193.95,6.06,sell,2024-11-30T05:53:53.511815Z,1011-1531-1521-1561-199
USDTNGN,29058.66,18,sell,2024-12-05T05:52:36.969038Z,991-1501-1521-1971-148
USDTNGN,28873.83,18.71,sell,2024-12-07T21:34:59.994766Z,531-1491-1521-1571-149
USDTNGN,4629.69,3,sell,2024-12-07T20:56:28.999807Z,491-1521-1521-1571-149
USDTNGN,74692.33,48.4,sell,2024-12-07T21:02:49.678571Z,991-1541-1521-1971-153
USDTNGN,157002.3,99.4,sell,2024-12-09T12:13:33.016466Z,991-1541-1521-1971-153
USDTNGN,101282.4,60,sell,2024-11-29T11:45:05.118838Z,481-1551-1521-1981-1100
USDTNGN,16740.9,10,sell,2024-12-03T18:17:46.492012Z,481-1551-1521-1981-1100
USDTNGN,1166334.82,691.44,sell,2024-12-02T11:07:47.876355Z,521-11021-1521-1981-148
USDTNGN,16617.8,10,sell,2024-12-11T07:33:10.321846Z,551-1571-1521-1981-157
USDTNGN,18601.46,11.05,sell,2024-12-01T16:25:54.727455Z,551-1571-1521-1981-157
USDTNGN,12484.74,7.39,sell,2024-11-29T11:54:30.778799Z,541-1491-1521-1971-1101
USDTNGN,51033.6,30,sell,2024-11-27T21:25:12.38369Z,541-1491-1521-1971-1101
USDTNGN,126532.18,79.89,sell,2024-12-08T17:47:39.055509Z,551-1511-1521-1571-155
USDTNGN,176077.16,119,sell,2024-12-06T12:55:00.833219Z,971-1971-1521-1561-1102
USDTNGN,75618.27,49,sell,2024-12-07T21:39:52.654323Z,971-1971-1521-1561-1102
USDTNGN,97443.9,61.07,sell,2024-12-09T22:58:30.954209Z,1021-1551-1521-1561-199
USDTNGN,222156.98,130.56,sell,2024-11-27T21:22:11.400607Z,1021-1551-1521-1561-199
USDTNGN,80000,52.46,sell,2025-07-18T15:27:56.319965Z,541-1551-1521-1561-155
USDTNGN,76514.12,51.69,sell,2024-12-06T12:56:29.047561Z,531-1971-1521-1571-153
USDTNGN,39938.24,22.89,buy,2024-11-30T19:07:47.983526Z,971-1571-1521-1981-156
USDTNGN,82842.04,56.03,sell,2024-12-06T13:26:10.50845Z,521-1571-1521-1981-157
USDTNGN,78223.23,46.5,sell,2024-11-30T19:03:49.502055Z,511-11001-1521-1981-151
USDTNGN,20197.32,12,sell,2024-12-01T16:04:47.789695Z,491-1561-1521-1571-153
USDTNGN,4507.27,2.78,sell,2024-12-04T12:49:38.407215Z,1011-1501-1521-1571-1101
USDTNGN,9985.97,5.92,sell,2024-12-02T10:59:40.027482Z,991-1981-1521-1971-197
USDTNGN,29998.01,17.82,sell,2024-12-01T16:07:31.707981Z,991-1981-1521-1971-197
USDTNGN,504885.47,341.76,sell,2024-12-06T13:28:28.809991Z,991-1981-1521-1971-197
USDTNGN,18994.17,11.28,sell,2024-11-30T19:20:55.069837Z,991-1981-1521-1971-197
USDTNGN,16014.9,10.17,sell,2024-12-05T17:56:41.979178Z,1001-1551-1521-1561-148
USDTNGN,141066.08,83.76,sell,2024-12-02T11:46:12.326053Z,1001-1551-1521-1561-148
USDTNGN,761601.92,452,sell,2024-12-03T02:10:41.683042Z,511-1491-1521-1561-1101
USDTNGN,142289.15,85.48,sell,2024-12-03T18:40:58.193031Z,1021-1491-1521-1571-148
USDTNGN,569997.97,353.52,buy,2024-12-07T20:38:22.351467Z,531-1531-1521-1971-1102
USDTNGN,40413.12,24,sell,2024-11-30T05:39:44.236553Z,1021-1501-1521-1571-197
USDTNGN,84500.92,50.21,sell,2024-12-01T16:00:52.34748Z,1001-11011-1521-1971-1101
USDTNGN,73718.7,50.2,sell,2024-12-06T13:41:45.192439Z,1001-11011-1521-1971-1101
USDTNGN,444770.78,294.04,sell,2024-12-07T08:23:44.769398Z,1001-11011-1521-1971-1101
USDTNGN,89616.03,55.31,sell,2024-12-04T12:48:13.342606Z,1001-11011-1521-1971-1101
USDTNGN,15331.6,10,sell,2025-03-11T17:33:08.082259Z,541-1541-1521-1561-157
USDTNGN,3820.77,2.51,sell,2025-07-18T16:31:16.533029Z,981-1501-1521-1971-151
USDTNGN,22697.14,13.86,sell,2024-12-10T19:54:05.813389Z,541-1521-1521-1981-150
USDTNGN,63824.4,40,sell,2024-12-09T23:33:33.034286Z,1011-1491-1521-1981-1102
USDTNGN,9998.42,6.61,sell,2024-12-07T07:48:02.749092Z,541-11001-1521-1571-1100
USDTNGN,51985.24,30.88,sell,2024-11-30T19:16:10.018733Z,541-11001-1521-1571-1100
USDTNGN,740540,500,sell,2024-12-06T12:59:50.147683Z,521-1981-1521-1561-150
USDTNGN,15150.69,9,sell,2024-12-01T16:08:59.311174Z,1011-11021-1521-1571-148
USDTNGN,30986.75,19.42,sell,2024-12-09T23:03:54.145792Z,1011-1561-1521-1971-1101
USDTNGN,29365.35,19.81,sell,2024-12-06T13:17:41.475374Z,571-1551-1521-1981-1100
